"name","addr:district","longitude","latitude"
"Manish Clinic","Jhunjhunu","75.6003993","28.365245099999996"
"Dr. Jageram Clinic","Jhunjhunu","75.8526798","28.15760669999999"
"A.K Eye Hospital","Jhunjhunu","75.3966876","28.1177811"
"Ram Murti Guptaji Clinic","Jhunjhunu","75.31112960000002","27.809556499999996"
"Kajla Hospital","Jhunjhunu","75.3911334","28.118415099999996"
"Dr. Mahendra Jangid","Jhunjhunu","75.6437049","28.241014799999995"
"Batul Heart Care and General Hospital","Jhunjhunu","75.3868775","28.119734"
"Basant Lal Murli Dhar Saraf Charitable Hospital","Jhunjhunu","75.7346786","28.3124665"
"Dr. Rajendra clinic","Jhunjhunu","75.8174512","27.909747299999996"
"Dr. Anil Saharan Hospital","Jhunjhunu","75.3881659","28.1163623"
"Savitri Nursing Home","Sikar","74.959146","27.994077999999995"
"Dr. Harlal Kuldeep","Sikar","75.60313440000002","27.463220100000004"
"Pioneer Hospital","Sikar","75.1476142","27.612971900000005"
"Gangour Hospital and Maternity Centre","Sikar","75.1523363","27.605537"
"Maruti Hospital","Sikar","74.9515152","28.0131295"
"Jeevan Sudha Hospital","Sikar","74.9595571","27.9947258"
"Dayal Multispeciality Hospital","Sikar","75.0169601","27.814159300000004"
"Dr. R. C. Agarwal","Sikar","75.148342","27.60330499999999"
"Dr. Yusuf Ali Clinic","Sikar","75.1490419","27.6071716"
"Shifa Children Hospital","Sikar","75.1358574","27.616907499999993"
"I Max Eye Care Hospital","Sikar","75.1540648","27.608828199999998"
"Shreeram Hospital","Sikar","75.153109","27.612882"
"Gaurav Hospital","Sikar","75.13705","27.602260600000005"
"Shanti Multi Specialist Hospital","Sikar","75.7881637","27.737394399999996"
"Dr. Ramotar Modi","Sikar","75.0261284","27.820668600000005"
"Dr. V.D. Meel","Sikar","75.1496223","27.6030167"
"S.B. Sharma Clinic","Sikar","74.9609062","28.001904399999994"
"Dr. M.S. Batar Clinic","Sikar","75.1497212","27.6107212"
"Teebda Aayi Hospital","Sikar","75.150781","27.602953999999997"
"Dr. Sharad Lata Saini Hospital","Sikar","75.1763852","27.625623399999995"
"Bagaria Urology and Gynae Hospital","Sikar","75.1282718","27.6169437"
"Dr. Devendra Dadhich","Sikar","75.1478839","27.613276199999994"
"Dr. Kailash Borkh","Sikar","75.1609976","27.6276617"
"Safecare Hospital","Sikar","74.94538400000002","27.9931728"
"Goyal ENT Hospital","Sikar","75.146137","27.614785000000005"
"Khichar Hospital","Sikar","75.1574909","27.627889899999996"
"Dr. R.P. Bhalla Clinic","Sikar","75.149164","27.6032151"
"Dr. AK Vishwas","Sikar","75.339237","27.670889199999994"
"Lifeline Hospital","Sikar","74.9617917","27.993103199999997"
"Raghunath Hospital","Sikar","75.0324092","27.827093699999995"
"Sanwali Hospital","Sikar","75.1546205","27.568161699999994"
"Sikar Clinic","Sikar","75.1441445","27.609102400000005"
"Modi Hospital","Sikar","74.9513875","27.998232899999998"
"Bhumika Hospital","Sikar","75.1459966","27.62038039999999"
"Vinayak Hospital","Sikar","75.15271","27.604525999999993"
"Government Hospital","Sikar","75.1236325","27.6187417"
"Jivan Rekha Hospital","Sikar","75.7869037","27.7373528"
"Sikar Hospital","Sikar","75.1515535","27.6174848"
"Noble Care Hospital","Sikar","75.1527776","27.602679400000003"
"Apple Hospital and Test Tube Baby Centre","Sikar","75.1453217","27.6105661"
"Dhanuka Hospital","Sikar","74.9638431","27.9868626"
"Khatri Hospital","Sikar","74.9506695","27.9887945"
"Bindal Hospital","Sikar","75.1454121","27.6145696"
"Dr. Rajeev Dhaka","Sikar","75.03179","27.819647100000005"
"Bilkhiwal Hospital","Sikar","75.152461","27.604927"
"Life Care Hospital and medico","Sikar","75.1218926","27.6096323"
"Dr. Hoshiyar Singh Chaudhary Piles Hospital","Sikar","75.7796945","27.740955699999994"
"ECHS Polyclinic","Sikar","75.8068014","27.7379824"
"Janata Hospital","Sikar","75.1517527","27.6047977"
"Jain Child Hospital","Sikar","75.151452","27.602082000000003"
"Dr. Ajay Mishra","Sikar","75.1534825","27.6127718"
"Radha Hospital","Sikar","74.959795","27.996046"
"Jivan Surksha Super Speciality Hospital","Sikar","74.9442791","27.9946006"
"Ashok Nursing Home","Sikar","75.7779513","27.73883349999999"
"Dr. Sumeet Narayan","Sikar","75.7806644","27.739227099999997"
"Sanjivani Hospital","Sikar","75.031954","27.825807999999995"
"Bhaskar Poly Clinic","Sikar","75.14799490000001","27.612977100000002"
"Sharda Hospital","Sikar","75.7863016","27.740077299999996"
"Dr. KD Sharma Hospital","Sikar","75.1520199","27.604986900000004"
"Vaag Dental Hospital and General Nursing Home","Sikar","75.1823283","27.2567138"
"Dr. Dhabhai Skin Clinic","Sikar","75.1509354","27.601890699999995"
"Shri Shraddha Hospital","Sikar","75.1782046","27.627278400000005"
"Shivraj Hospital","Sikar","74.9595035","27.993397099999996"
"Rajdhani Hospital","Sikar","75.1488733","27.611448499999995"
"Suman Hospital","Sikar","74.952387","28.012666"
"Varsha Homeopathic Clinic","Sikar","75.7837021","27.739225400000002"
"Bindal Eye Hospital","Sikar","75.146113","27.614631999999997"
"Dr. Alka Sharma Nursing home","Sikar","74.9596298","27.996807199999992"
"Dr. Naresh Kumar Pareek Clinic","Sikar","75.5868225","27.4635394"
"Marudhar Hospital","Sikar","75.1504171","27.6136672"
"Dr. Banshidhar Clinic","Sikar","75.6947544","27.439978399999998"
"Agarwal Eye Hospital","Sikar","75.1502855","27.606435799999996"
"Dr. Yogesh Kayakalp Hospital","Sikar","75.1533828","27.599733599999997"
"Fatehpur Hospital","Sikar","74.9663261","27.997369899999995"
"Surajmani Super Speciality Centre","Sikar","75.152616","27.604105999999994"
"Dr. S.M. Sharma Clinic","Sikar","74.9592304","28.0079748"
"Amar Hospital & Research Centre","Sikar","74.9608372","27.993255100000002"
"Vinayak Clinic","Sikar","75.125639","27.633062000000002"
"Garg Nursing Home","Sikar","75.147321","27.612203"
"Dr. Shivraj Singh - Pediatrician","Sikar","74.9593463","27.993929099999995"
"Dr. Harvans Kumar Goyal","Sikar","75.7794578","27.740467799999994"
"Dr. N.M. Goyal","Sikar","75.149818","27.602312999999988"
"Gurukripa Hospital","Sikar","75.160412","27.622500999999993"
"Joshi Nursing Home","Sikar","74.9610305","27.996519500000005"
"Jeevan Homoeo Clinic","Sikar","74.9568148","27.9953559"
"Aaryuvedic Hospital","Sikar","75.4983982","27.607272599999995"
"Ashoka Hospital","Sikar","74.9591388","27.9949953"
"Charak Kayakalp Hospital","Sikar","75.14594100000001","27.614775"
"Dr. Pramod Grag Clinic","Sikar","75.5995291","27.4618844"
"Rathi Cancer Hospital","Sikar","75.144241","27.590848999999995"
"Maa Clinic","Sikar","75.138043","27.626804999999997"
"City Hospital","Sikar","75.148589","27.6149694"
"Ganga Sagar Hospital","Sikar","75.7808121","27.739494699999998"
"Seth Jwala Prasad Bhartia Hospital","Sikar","74.9591985","28.0053679"
"Chhabra Eye Hospital","Sikar","75.7835131","27.739095900000002"
"Chhawani Hospital","Sikar","75.8065363","27.7462486"
"Neerja Hospital","Sikar","75.1516137","27.6039974"
"Dr. Dev Clinic","Sikar","74.9689937","27.994573999999993"
"Shri Sainath Ayurveda Hospital","Sikar","75.1567521","27.550807399999993"
"Government Ayurvedic Hospital","Sikar","75.2451374","27.5827636"
"Lokpriya Hospital & Research Centre","Sikar","75.1517226","27.6046478"
"Nirmal Hospital","Sikar","74.9490362","27.998314299999997"
"Dr. Madhav Singh Hospital","Sikar","75.6015009","27.4630431"
"Dr. R.S.Jangid","Sikar","75.1847284","27.293199099999995"
"Om Hospital","Sikar","75.1468185","27.615919599999998"
"Arogyam Hospital","Sikar","75.144275","27.623475999999997"
"Sharma Hospital","Sikar","75.7901825","27.7405951"
"Manu ENT & Multispeciality Hospital","Sikar","75.1486628","27.612132299999995"
"Dr. B.l. Kumawat","Sikar","75.1867946","27.2558967"
"Hindustan Hospital","Sikar","75.0363543","27.830855900000003"
"Pareek Hospital Child and Mother Care Centre","Sikar","75.024977","27.82096599999999"
"Dr. Anita Beniwal","Nagaur","73.7149013","27.192740099999998"
"Yash Clinic","Nagaur","73.7306171","27.213802899999994"
"Dr. Kana Ram Choudhary","Nagaur","74.5636898","27.401225799999995"
"Marudhar Hospital","Nagaur","73.7382772","27.190838799999995"
"Akash Hospital","Nagaur","74.395689","27.6395819"
"Pujari Hospital","Nagaur","74.03259100000001","26.648885999999997"
"Dr. R.K. Suthar","Nagaur","73.72422990000001","27.201872599999998"
"Shri Choturam Memorial Hospital","Nagaur","74.7371854","27.047688599999997"
"Care Hospital","Nagaur","74.0303731","26.649733800000003"
"DH Saini Max care Hospital","Nagaur","74.5627873","27.400675"
"ASG Eye Hospital","Nagaur","73.7230042","27.2045966"
"Naveen Clinic","Nagaur","73.7465066","27.198983999999996"
"Shri Vinayak Eye Hospital","Nagaur","74.0251295","26.6441256"
"Marwar Hospital","Nagaur","75.0038036","27.031674899999995"
"Seth Ganpat Ray Saraogi Eye Hospital","Nagaur","74.39411","27.641834000000003"
"Jain Hospital","Nagaur","74.4004144","27.642480099999997"
"Nandrani Clinic","Nagaur","74.323969","26.894989"
"Dr. Mohan Ram Jakhar Hospital","Nagaur","74.0307226","26.651653899999992"
"Divya Sai Hospital","Nagaur","73.752743","27.197852999999995"
"Bhutra Health Care Centre","Nagaur","73.7257817","27.2031381"
"Avnish Hospital","Nagaur","74.3246285","26.8958572"
"Dr. Pradeep Chaudhary","Nagaur","73.7403208","27.184790799999995"
"Dental Hospital","Nagaur","73.7459993","27.199465699999998"
"T.B. Hospital","Nagaur","73.7236905","27.203257500000003"
"Marwar Janana Hospital","Nagaur","74.5636987","27.401610899999998"
"Bhadu Eye Care","Nagaur","74.7720936","26.8918736"
"Pagaria Eye & E.N.T Care Centre","Nagaur","74.390179","27.6429488"
"SK Eye Hospital, Deedwana","Nagaur","74.564759","27.40223"
"Shriram Mangalam Hospital","Nagaur","74.39408700000001","27.648367700000005"
"Kristal Eye Care","Nagaur","75.0802283","27.091344699999997"
"Vinayak Roop Hospital and Research Centre","Nagaur","74.0206123","26.645346399999998"
"Royal Homeopathic Clinic","Nagaur","74.3948623","27.635962599999996"
"Sharma Clinic","Nagaur","74.9998571","27.0194162"
"Bajiya Child Care Hospital","Nagaur","74.5632378","27.401208800000003"
"Shree Ram Hospital","Nagaur","73.740991","27.194934999999997"
"Dr. Tiwari Clinic","Nagaur","74.6735583","27.022911000000004"
"Sufiya Hospital","Nagaur","73.6432798","27.171530999999998"
"Rajat Hospital","Nagaur","74.025592","26.644908799999996"
"Marwar Child Care Centre","Nagaur","73.7243458","27.201606599999998"
"Dr. Fogatiya","Nagaur","74.39005400000002","27.644524299999997"
"Eye Hospital","Jodhpur","72.9904553","26.2872814"
"Dr. Arya Homepathic Clinic","Nagaur","74.3936257","27.639379499999997"
"Mahadev Hospital","Nagaur","73.725742","27.203544999999995"
"Jodhpur Clinic","Nagaur","74.7245787","27.0440917"
"Kala Nursing Home","Nagaur","73.7241418","27.201416299999998"
"Suncity Hospital and Research Centre","Nagaur","74.755091","27.028019000000004"
"Life Line Hospital","Nagaur","73.7216771","27.206103000000002"
"Bisu Hospital","Nagaur","73.7218484","27.205532699999996"
"Ram Hospital","Nagaur","74.035286","26.656289"
"Seth Sukhlal Memorial Mittal Hospital","Nagaur","74.5620499","27.400527699999998"
"Utam Hospital & Nursing Home","Nagaur","74.5634311","27.4014507"
"Makrana Hospital","Nagaur","74.73076280000001","27.033635999999998"
"Dr. Tiwari's Ayurveda Neuro Therapy & Panchkarma Hospital","Nagaur","74.7708047","26.8885563"
"Government Ayurved Hospital","Nagaur","74.7989976","27.009369099999997"
"Rathore Clinic","Nagaur","73.7155467","27.2184066"
"Shree Rana Physiotherapy Clinic","Nagaur","74.7295829","27.034103900000005"
"M.N. Ghorawat Hospital","Nagaur","74.3943797","27.642752900000005"
"Harshit Hospital","Nagaur","73.7327412","27.19026"
"Dr. Vikram Singh","Nagaur","74.7654491","26.8866087"
"AL- Shameema Health Care Centre","Nagaur","74.7341861","27.040137500000004"
"Drishti Eye Hospital","Nagaur","73.7230964","27.204184599999998"
"Army Hospital","Nagaur","73.7169946","27.202115100000004"
"Sonu Hospital","Nagaur","74.7322042","27.043340399999998"
"Shri Hari Ram Hospital & Research Centre","Nagaur","73.7215259","27.2063803"
"Dr. Pankaj Pandey Eye Hospital","Nagaur","74.766384","26.886229999999998"
"Shree Krishna Hospital & Research Centre","Nagaur","74.039072","26.6515976"
"Gunawati Government Hospital","Nagaur","74.7131042","27.023797999999996"
"Parashar Clinic","Nagaur","75.0115755","27.02031579999999"
"SMG Multispeciality Clinic","Nagaur","74.3227457","26.898280799999995"
"Dr. Kailash Khoja","Nagaur","73.7283286","27.1896798"
"Solanki Eye Hospital","Nagaur","74.768228","26.888151999999998"
"Dr. J K Charan Hospital","Nagaur","73.7508306","27.1984593"
"Divya Hospital","Jodhpur","73.4919466","26.6489251"
"Dr. Ram Khetawat","Jodhpur","72.9790153","26.2609642"
"Mahadev Clinic","Jodhpur","72.993573","26.1924501"
"Composite Hospital","Jodhpur","73.0445374","26.333319799999998"
"Dr. Sunil Dadich Hospital","Jodhpur","72.9859079","26.273075199999997"
"Raji Devi Memorial Hospital","Jodhpur","73.021647","26.207393100000004"
"Dr. Sahab Clinic","Jodhpur","72.3776722","27.124022299999996"
"Guru Physiotherapy Clinic","Jodhpur","73.0271683","26.21667569999999"
"IG Hospital","Jodhpur","73.021052","26.231745999999998"
"Dr. Dinesh Sharma Clinic","Jodhpur","72.368541","27.126375999999997"
"Sonna Medihub Hospital","Jodhpur","73.1097542","26.320345699999997"
"Dr. Ganpat","Jodhpur","73.025261","26.2284723"
"Dr. Swaroop Ram Seervi","Jodhpur","73.7073215","26.189014199999992"
"Dr. Pravesh Vyas","Jodhpur","72.9798085","26.261453299999992"
"Dr. A.R. Mehta Clinic","Jodhpur","73.0033024","26.2679002"
"Bhatnagar Nursing Home","Jodhpur","73.7080854","26.181468"
"Dr. Sandeep Sharma","Jodhpur","72.9800143","26.259630099999995"
"Karani Hospital","Jodhpur","73.1086858","26.3141595"
"Ganga Hospital and Orthopaedic Centre","Jodhpur","72.9618259","26.225485299999995"
"Drishti Eye Hospital","Jodhpur","73.1440242","26.3370674"
"Dr. Alok Gupta Clinic","Jodhpur","73.0058964","26.2623133"
"Dr. N.K. rora","Jodhpur","73.0263245","26.296899399999997"
"Rajkiya Jasvant Chikitsalaya","Jodhpur","73.013948","26.292986999999993"
"Gattani Hospital","Jodhpur","73.112226","26.321683500000002"
"Dr. Saroj Paliwal Hospital and Infertility Centre","Jodhpur","72.3812504","27.121453699999996"
"Dr. Amita Bhargav","Jodhpur","73.006506","26.268353499999996"
"Ayurvedic hospital","Jodhpur","73.0608688","26.3355771"
"Ayursundra Health Care","Jodhpur","72.9629602","26.253816699999998"
"Bharat Hospital","Jodhpur","72.9971947","26.231516499999998"
"S.G Vyas Clinic","Jodhpur","72.3770788","27.122028000000004"
"Suncity Clinic","Jodhpur","73.1458544","26.3383"
"Shree Shiv Shakti Clinic","Jodhpur","73.1486232","26.339171399999998"
"Dr. Dipti Sharma","Jodhpur","73.028512","26.3006547"
"Dr. Jethani","Jodhpur","73.0044194","26.2651999"
"Sainath Hospital","Jodhpur","72.9679309","26.2631873"
"Shree Shyam Nursing Home","Jodhpur","72.3781535","27.123736200000003"
"Sanjivani Hospital","Jodhpur","73.0178831","26.2332487"
"City Light Hospital","Jodhpur","72.38099","27.125920999999998"
"Vyas Clinic","Jodhpur","73.708286","26.179092400000002"
"Mamta Skin Care","Jodhpur","73.004792","26.269510999999998"
"Dr. Inania's Clinic","Jodhpur","73.0010189","26.267148999999996"
"Dr. Mukesh Chouhan","Jodhpur","72.3591874","27.130231599999995"
"Khangta Hospital","Jodhpur","73.1116305","26.321368899999992"
"Ayush Hospital","Jodhpur","73.0235269","26.2143683"
"Dr. CS Aseri","Jodhpur","73.7069857","26.186431"
"Dr. Parbhu Dayal Sinar","Jodhpur","73.0220492","26.2141269"
"Dr. Bhati's Clinic","Jodhpur","73.5339353","26.375169099999997"
"Bone & Joint Hospital","Jodhpur","72.9881011","26.269158199999996"
"Magani Clinic","Jodhpur","72.97432650000002","26.237919899999998"
"Shalakya E.N.T. Hospital","Jodhpur","72.9820273","26.261949099999995"
"Dr. Tarique Hussain Clinic","Jodhpur","73.0276337","26.297569500000005"
"Military hospital Jaipur",NULL,"75.783441","26.92923499999999"
"Mahila Bagh Hospital","Jodhpur","73.0248915","26.296059400000004"
"National Clinic","Jodhpur","73.0279246","26.2981069"
"Dr. Benda Physiotherapy Clinic","Jodhpur","73.027288","26.217542000000005"
"Shri Ganpati Clinic","Jodhpur","72.96215","26.226643000000006"
"Dr. Purohit Electopathy Hospital and Research","Jodhpur","72.966796","26.258434999999995"
"Raj Nursing Home","Jodhpur","73.12351","26.327458899999993"
"Neo Kids Hospital","Jodhpur","72.9851827","26.257317599999993"
"Deenesh Clinic","Jodhpur","73.10098","26.311242999999997"
"Kalapurnam General Hospital","Jodhpur","72.4154398","27.1153438"
"Anil Bhansali Clinic","Jodhpur","73.0183062","26.2337735"
"Vyas Eye Care Centre","Jodhpur","73.0223813","26.214446999999996"
"Shiv Ganga Hospital","Jodhpur","72.3678327","27.1303957"
"Fortis Balaji Heart Centre","Jodhpur","72.9715264","26.24914010000001"
"ASG Eye Hospital","Jodhpur","73.0157112","26.2295526"
"Kudi Hospital","Jodhpur","73.043462","26.191807299999994"
"Krishna Super Speciality Hospital","Jodhpur","72.9727985","26.248401499999996"
"Suryanagari Hospital","Jodhpur","72.9648819","26.2537328"
"Jitendra Clinic","Jodhpur","73.0207658","26.229580299999995"
"Ram Ratan Hospital","Jodhpur","72.9803316","26.2707739"
"Surya Hospital","Jodhpur","73.5432606","26.3842894"
"Keshav Clinic","Jodhpur","72.9695336","26.2366377"
"Aryan Hospital","Jodhpur","72.9746172","26.266804099999998"
"khichi Hospital","Jodhpur","73.049311","26.311285"
NULL,"Jodhpur","72.9942252","26.268143699999996"
"Khatri Hospital","Barmer","71.3993565","25.750436899999993"
"Mehta Hospital","Barmer","72.2456652","25.834250499999996"
"Dr. Kapil Jain ENT Clinic","Barmer","71.3934171","25.7418854"
"Dr. Surendra Singh","Barmer","71.4000554","25.750006300000003"
"Jeevan Hospital","Barmer","71.7156748","25.189235399999998"
"Dr. Ghanshyam Tripathi","Jalore","72.7886276","25.3704138"
"Shri Ram Hospital","Pali","73.3406798","25.774875"
"Swastik Clinic","Barmer","70.6396891","25.7389655"
"Dr. Rafiq Qureshi","Pali","73.3114223","25.7764248"
"Panwar Hospital","Pali","73.3152466","25.773854399999994"
"Mahadev Hospital","Barmer","71.3995824","25.749603299999993"
"Aarogyam Ayurveda Hospital","Barmer","71.390707","25.740307499999993"
"Dr. PR Menghani Skin Clinic","Pali","73.33093350000001","25.7751728"
"Dr. Sawai Jain Medilink Hospital","Barmer","71.4137677","25.777809200000004"
"Global Eye Hospital","Jalore","72.5926554","25.376408900000005"
"Jahanvi Hospital","Barmer","72.2433486","25.8323706"
"Krishna Hospital","Jalore","72.7943647","25.365411899999994"
"Rohat Dental & General Hospital","Pali","73.1378111","25.955998799999996"
"Sanjeevani Hospital","Barmer","71.3995305","25.750622099999994"
"Somani Hospital","Barmer","72.4165396","25.643542799999995"
"Shiv Hospital","Barmer","71.4141696","25.7711817"
"Shri Ram Hospital","Jalore","72.62881910000002","25.3394729"
"Ayurvedic Hospital","Pali","73.3251281","25.7766489"
"Mahaveer Hospital","Barmer","72.4180894","25.64802449999999"
"Shree Karni Hospital","Barmer","71.24546","26.189948699999995"
"Vishnoii Hospital and Surgical Centre","Barmer","72.2511448","25.841056799999997"
"Malani Hospital","Barmer","71.7159638","25.200134799999994"
"Dr Kulish's Dental Clinic & Implant Centre","Barmer","71.7697944","25.899906299999998"
"Shree Hari Poly Clinic","Barmer","71.3946388","25.7371967"
"Shanti Dental Clinic","Barmer","70.6410986","25.741031599999996"
"Harendra Clinic Centre","Barmer","70.9813289","25.331224400000004"
"Mansarovar Hospital","Barmer","72.241706","25.832651"
"Dr. A.K. Mathur","Pali","73.3337362","25.776968799999995"
"Bhagaram Sau","Barmer","71.7680298","25.895391900000003"
"Pushpa Hospital","Barmer","72.2384132","25.830206999999998"
"Dr. Kanaram Clinic","Pali","73.6658788","25.921641199999996"
"Matru Dental Clinic and Physiotherapy Centre","Barmer","71.3947907","25.740778899999995"
"Netra Jyoti Chikitsalaya","Barmer","71.393738","25.734949999999998"
"Dr. OP Vishnoi","Barmer","71.4187149","25.7584518"
"Lions Club Homoepathic Hospital","Pali","73.3162468","25.774800600000003"
"Riddhi Sidhi Hospital","Barmer","71.401322","25.738899999999997"
"Dr. Bhojraj Khatri Clinic","Barmer","71.3895835","25.7430995"
"E.S.I Hospital","Pali","73.2966118","25.773472899999998"
"Yash Hospital","Barmer","71.3992895","25.7497316"
"Baba Ramdev Hospital & Research Centre","Barmer","71.0723844","25.4809937"
"Nakoda Homeopathic Hospital","Barmer","72.241565","25.82502639999999"
"Dhanwantri Hospital & Multispeciality Centre","Barmer","71.3993469","25.7506749"
"Shree Jee Hospital","Barmer","72.4257296","25.645403099999996"
"Agarwal Hospital","Barmer","71.2469384","26.1878023"
"Citilite Hospital","Barmer","72.2501956","25.845673399999995"
"Neocare Physiotherapy Hospital","Pali","73.3334808","25.774817999999996"
"Hitkari Hospital & Surgical Centre","Barmer","72.243346","25.833892"
"Bethel IVF Fertility and Women's Hospital","Barmer","71.3950069","25.741018099999998"
"Bothra Multispeaciality Dental Clinic","Barmer","71.390004","25.735512"
"Rose Hospital","Pali","73.325558","25.757780999999998"
"Happy Children and General Hospital","Jalore","72.7730922","25.3731932"
"Haji Janu Hospital","Barmer","71.3873004","25.688765000000004"
"Jagdamba Hospital","Jalore","72.6300868","25.3485819"
"Raj Hospital","Barmer","71.3671618","26.009917"
"Om Hospital","Pali","73.3548895","25.7809528"
"Jain Homoepathic Clinic","Barmer","71.3893884","25.7410744"
"Surya Hospital","Jalore","72.7784295","25.371046299999993"
"Dr. Ankit Awasthi","Pali","73.3360284","25.7746969"
"Jasnath Hospital","Barmer","71.7188426","25.191490299999995"
"Metro Hospital","Barmer","72.24307","25.8335752"
"Shree Balaji Hospital","Jalore","72.6317695","25.340249"
"Thar Hospital & Multi Speciality Centre","Barmer","71.4009787","25.732639299999995"
"Sadguru Eye Hospital","Jalore","72.782175","25.3739824"
"Dr. Hazarimal Choudhary","Pali","73.3318013","25.773248999999996"
"Shree Krishna Physiotherapy Centre","Barmer","71.3934178","25.7321001"
"Shree Krishna Manav Seva Kendra","Jalore","72.0182879","25.1562441"
"Jodhpur Dental Hospital and Implant Centre","Pali","73.3364897","25.773083799999995"
"Dr. Sushmita Srivastava","Barmer","71.3927267","25.750724699999996"
"Amrit Eye Hospital","Jalore","72.7851591","25.374467100000004"
"Barmer City Hospital","Barmer","71.3989788","25.749382599999997"
"Sattar Bhai Homoeopathic Hospital","Jalore","72.7901837","25.3680892"
"Siddhi Vinayak Hospital","Barmer","71.39914690000002","25.7494622"
"Dr. R.K. Bajaj","Jalore","72.6228022","25.346283699999997"
"Veer Tejaji Hospital","Barmer","71.7732657","25.897556499999993"
"Drishti Eye & Dental Hospital","Barmer","71.3937888","25.734434899999997"
"Goverment Hospital","Barmer","71.7203861","25.1944513"
"Government Ayurvedic Hospital","Barmer","71.3955555","25.740230999999998"
"Shree Ramdev Clinic","Barmer","70.7076593","25.8489074"
"Agarwal Hospital & Fertility Centre","Pali","73.2395622","25.235494099999993"
"Dr. Suresh Bhandari","Pali","73.074047","25.149768999999992"
"Arbuda Dental Clinic","Pali","73.07950040000001","25.156183299999995"
"Mukta Mishri Jain Hospital","Pali","73.9279005","26.203811799999997"
"Sankhla Clinic","Pali","73.937618","26.202793"
"B. Lal Hospital & Trauma Centre","Pali","73.6824293","25.922554500000004"
"SMS Eye Hospital","Pali","73.9468434","26.201903"
"Mehta Children Hospital","Jalore","72.266506","25.010486099999998"
"Om Sai Clinic","Jalore","72.273291","25.001153999999993"
"Jai Shree Hospital","Pali","73.9362816","26.208862799999995"
"Dr. Prakash","Pali","73.0342199","25.160395600000005"
"Dr. Mohanlal Choudhary Hospital","Pali","73.663001","25.923546"
"Choudhary Bhupendra Hospital","Jalore","72.2677618","24.995097799999996"
"Dr. Moga Child Hospital","Pali","73.2461235","25.232257999999995"
"Seth Ratanchand Kanhaiya Lal Roka Eye Hospital","Pali","73.950904","26.197643"
"New Mahaveer Hospital","Pali","73.0739908","25.148086099999997"
"Dr. N.K. Gehlot Hospital","Pali","73.0742599","25.150012700000005"
"Goyal Hospital","Pali","73.6705781","25.9190315"
"Jain Hospital and Fertility Research Centre","Pali","73.2486289","25.2284097"
"Dr. Vyas Hospital","Pali","73.2478344","25.2294733"
"Kavedia Hospital","Pali","73.66502420000002","25.923324999999995"
"Goyal Multispeciality Dental Hospital","Pali","73.0624118","25.1432033"
"Jaslok Clinic","Pali","73.062127","25.1426671"
"Dr. Sohan Kumawat","Pali","73.06366330000002","25.13898049999999"
"Dr. Virendraraj Bhandari","Pali","73.0742422","25.149920600000005"
"Shivam Hospital","Jalore","72.2642332","25.010035000000002"
"Dr. S K Saxena's Clinic","Pali","73.0759899","25.153477899999995"
"Patanjali Clinic","Pali","73.6642754","25.921692399999998"
"Raj Hospital","Jalore","72.2571813","25.015163799999996"
"Dr. Dabhi ENT Hospital","Pali","73.0854757","25.148176399999997"
"Ram Kumar Homoeopathic Clinic","Jalore","72.2725328","25.0046578"
"Dr. OP Mewaras Hospital","Pali","73.0663716","25.1432595"
"Shivam Hospital","Pali","73.2889864","25.1935357"
"Government Hospital","Pali","73.6050658","25.725806499999997"
"Navkar Hospital","Jalore","72.2748033","25.0014742"
"Shri Siddhi Vinayak Hospital","Pali","73.076361","25.1510339"
"Sarvodaya Hospital","Jalore","72.266669","24.99528099999999"
"Mahadev Orthopaedic Hospital","Pali","73.0748561","25.1622628"
"ESI Hospital","Pali","73.2308444","25.2379326"
"J.K. Hospital","Pali","73.0782516","25.150543400000004"
"Dr.Anita Rajpurohit Hospital","Pali","73.0857348","25.1493706"
"Life Line Hospital","Jalore","72.2779429","25.004121700000002"
"Guru Kripa Suraj Clinic","Pali","74.0033162","26.152381399999996"
"Swaroop Hospital","Sirohi","73.063095","25.139038299999996"
"Gemawat Health Care Clinic","Pali","73.087448","25.1527445"
"Nahar Hospital","Jalore","72.263291","24.997006999999993"
"Shree Mahadev Multispeciality Hospital","Pali","73.9417045","26.2201395"
"Dr. Jitendra Singh Panwar","Pali","73.0821922","25.152555500000002"
"Dhanvantri Hospital","Sirohi","72.7130976","24.433300900000003"
"Vatsalya Hospital","Sirohi","73.0514543","24.799018999999998"
"Dhansham Clinic","Dungarpur","74.0369282","23.7020727"
"Gayatri Clinic","Dungarpur","74.1753887","23.839667300000002"
"Dr. Vijay Joshi Gayatri Hospital","Dungarpur","73.740811","23.564495"
"Dr. Narendra Singh","Sirohi","72.85477","24.886964599999995"
"Choudhary Hospital","Sirohi","73.0443489","24.792068399999994"
"BM Hospital","Dungarpur","73.707681","23.856711999999995"
"Arogya Clinic","Dungarpur","74.0805322","23.958519800000005"
"Dr. Sonakshi Skin Clinic","Dungarpur","73.7078874","23.8536544"
"Balaji Clinic","Sirohi","72.56342400000001","24.590154499999993"
"Vardan Clinic","Dungarpur","74.0244915","23.665789800000002"
"Navneet Eye Care & Opticals","Dungarpur","74.0243851","23.666594399999997"
"Pancholi Clinic","Dungarpur","74.0177495","23.5278572"
"Disha Hospital","Dungarpur","73.7050238","23.854979200000002"
"Chandrawal Hospital","Sirohi","72.7910359","24.502203499999993"
